"Date","Price","Open","High","Low","Vol.","Change %"
"11-08-2014","23,360.20","23,795.00","23,797.95","23,238.00","4.76K","-0.32%"
"12-08-2014","23,399.85","23,336.00","23,599.00","23,336.00","3.67K","0.17%"
"13-08-2014","23,329.65","23,360.00","23,567.80","23,275.00","3.87K","-0.30%"
"14-08-2014","23,364.95","23,300.00","23,470.00","23,260.00","1.70K","0.15%"
"18-08-2014","24,097.95","23,300.00","24,150.00","23,275.05","5.53K","3.14%"
"19-08-2014","24,315.55","24,050.00","24,444.00","23,815.15","5.65K","0.90%"
"20-08-2014","24,163.80","24,299.00","24,299.00","24,020.05","3.22K","-0.62%"
"21-08-2014","24,214.85","24,165.00","24,345.00","24,025.00","3.65K","0.21%"
"22-08-2014","24,325.15","24,250.00","24,400.00","24,199.25","2.58K","0.46%"
"25-08-2014","24,112.90","24,325.15","24,379.95","24,065.00","2.87K","-0.87%"
"26-08-2014","24,047.30","24,005.05","24,211.95","23,900.00","3.07K","-0.27%"
"27-08-2014","24,255.40","24,112.90","24,320.00","24,002.05","2.91K","0.87%"
"28-08-2014","24,030.95","24,013.00","24,270.00","23,953.15","2.56K","-0.93%"
"01-09-2014","25,264.15","24,114.45","25,299.00","24,080.00","14.55K","5.13%"
"02-09-2014","25,607.15","25,201.00","25,850.00","25,201.00","10.61K","1.36%"
"03-09-2014","25,605.50","25,600.00","25,797.85","25,151.05","12.64K","-0.01%"
"04-09-2014","26,721.15","25,578.00","27,104.40","25,325.05","21.79K","4.36%"
"05-09-2014","27,159.70","26,730.00","27,561.00","26,525.00","18.62K","1.64%"
"08-09-2014","29,580.70","27,170.00","31,099.00","27,159.70","70.85K","8.91%"
"09-09-2014","29,907.60","29,735.00","30,299.90","29,625.00","32.10K","1.11%"
"10-09-2014","31,058.80","29,897.00","31,513.85","29,701.00","47.83K","3.85%"
"11-09-2014","31,260.40","31,200.00","31,700.00","31,010.00","33.97K","0.65%"
"12-09-2014","31,184.90","31,001.00","31,774.90","31,001.00","20.48K","-0.24%"
"15-09-2014","31,426.75","31,133.00","31,849.85","31,010.05","18.24K","0.78%"
"16-09-2014","30,292.00","31,570.00","32,098.70","30,150.00","32.15K","-3.61%"
"17-09-2014","31,307.00","30,695.00","31,440.00","30,013.00","31.29K","3.35%"
"18-09-2014","31,523.70","31,101.00","31,739.75","31,005.00","18.56K","0.69%"
"19-09-2014","31,748.50","31,570.00","32,120.05","31,450.00","16.04K","0.71%"
"22-09-2014","31,601.25","31,599.00","31,950.00","31,337.00","11.23K","-0.46%"
"23-09-2014","30,977.15","31,660.00","31,850.00","30,900.00","14.43K","-1.97%"
"24-09-2014","31,340.60","31,012.00","31,470.05","30,701.00","11.63K","1.17%"
"25-09-2014","30,963.30","31,261.00","31,608.00","30,850.00","12.50K","-1.20%"
"26-09-2014","30,745.70","31,050.00","31,400.00","29,848.00","18.57K","-0.70%"
"29-09-2014","31,036.05","30,800.00","31,190.00","30,708.25","8.36K","0.94%"
"30-09-2014","32,681.95","30,950.00","32,880.00","30,868.55","37.94K","5.30%"
"01-10-2014","31,674.25","32,650.25","32,900.05","31,550.00","18.46K","-3.08%"
"07-10-2014","31,853.30","31,798.00","32,285.00","31,499.65","15.96K","0.57%"
"08-10-2014","32,090.35","31,830.00","32,282.00","31,656.00","10.93K","0.74%"
"09-10-2014","31,977.45","32,220.00","32,397.85","31,935.05","6.86K","-0.35%"
"10-10-2014","31,675.85","31,950.00","32,348.00","31,586.00","9.99K","-0.94%"
"13-10-2014","31,662.90","31,540.00","31,859.95","31,533.20","6.40K","-0.04%"
"14-10-2014","31,217.45","31,899.00","32,000.00","31,011.10","10.00K","-1.41%"
"16-10-2014","30,482.90","31,209.00","31,575.00","30,132.75","12.14K","-2.35%"
"17-10-2014","30,323.20","30,301.00","30,900.00","30,113.00","6.91K","-0.52%"
"20-10-2014","30,240.05","30,933.00","30,933.00","30,135.00","5.42K","-0.27%"
"21-10-2014","30,634.15","30,266.05","30,960.00","30,222.00","12.11K","1.30%"
"22-10-2014","30,747.80","30,840.00","30,900.00","30,633.95","4.15K","0.37%"
"23-10-2014","30,887.75","30,988.00","30,988.00","30,800.10","1.27K","0.46%"
"27-10-2014","30,742.50","30,949.00","31,000.00","30,610.00","5.71K","-0.47%"
"28-10-2014","31,067.25","30,712.00","31,239.90","30,674.00","6.87K","1.06%"
"29-10-2014","31,071.45","31,151.10","31,258.00","30,922.20","5.19K","0.01%"
"30-10-2014","30,897.20","31,100.00","31,298.00","30,775.00","26.33K","-0.56%"
"31-10-2014","31,315.65","30,999.00","31,774.00","30,952.00","8.71K","1.35%"
"03-11-2014","31,828.25","31,450.00","32,029.95","31,320.05","9.88K","1.64%"
"05-11-2014","32,428.80","31,555.00","32,720.00","31,555.00","13.32K","1.89%"
"07-11-2014","32,336.30","32,590.00","32,667.00","32,101.00","5.10K","-0.29%"
"10-11-2014","32,380.85","32,299.00","32,741.00","32,203.20","6.45K","0.14%"
"11-11-2014","32,634.55","32,450.00","32,700.00","32,245.00","6.16K","0.78%"
"12-11-2014","32,286.10","32,675.00","33,390.00","32,145.35","31.38K","-1.07%"
"13-11-2014","32,244.75","32,499.90","32,500.00","32,050.50","5.32K","-0.13%"
"14-11-2014","32,355.25","32,260.00","32,606.40","32,215.65","7.44K","0.34%"
"17-11-2014","32,621.20","32,679.80","32,770.00","32,210.00","6.34K","0.82%"
"18-11-2014","32,618.00","32,663.00","33,400.00","32,440.00","6.95K","-0.01%"
"19-11-2014","32,095.80","32,798.85","33,049.80","31,666.00","11.76K","-1.60%"
"20-11-2014","32,044.90","32,271.55","32,300.00","31,700.05","5.40K","-0.16%"
"21-11-2014","31,676.05","31,950.00","32,050.00","31,600.00","7.48K","-1.15%"
"24-11-2014","31,921.70","31,700.10","32,222.05","31,700.10","6.21K","0.78%"
"25-11-2014","31,714.25","31,990.00","32,178.90","31,520.00","7.21K","-0.65%"
"26-11-2014","32,989.70","31,860.00","33,379.95","31,725.00","47.45K","4.02%"
"27-11-2014","33,151.20","33,400.00","33,675.00","32,880.00","24.60K","0.49%"
"28-11-2014","33,543.70","33,298.00","33,980.00","33,200.05","15.03K","1.18%"
"01-12-2014","33,532.75","33,601.10","33,849.95","33,470.00","7.84K","-0.03%"
"02-12-2014","34,281.45","33,699.00","34,400.00","33,450.00","17.40K","2.23%"
"03-12-2014","37,496.00","34,330.00","37,697.00","34,225.10","60.69K","9.38%"
"04-12-2014","37,615.25","37,780.00","39,499.00","37,250.20","73.54K","0.32%"
"05-12-2014","38,051.90","37,900.00","38,623.05","37,719.05","21.19K","1.16%"
"08-12-2014","37,831.65","38,150.00","38,640.00","37,400.00","19.85K","-0.58%"
"09-12-2014","37,073.25","37,879.90","38,180.00","36,418.00","23.16K","-2.00%"
"10-12-2014","37,224.20","37,070.00","37,568.00","36,798.25","13.63K","0.41%"
"11-12-2014","37,674.80","37,453.00","38,024.95","36,535.05","21.43K","1.21%"
"12-12-2014","37,747.40","37,900.00","38,176.00","37,399.95","12.66K","0.19%"
"15-12-2014","37,880.15","37,400.00","38,062.70","37,369.90","11.31K","0.35%"
"16-12-2014","37,210.95","37,514.00","37,899.00","37,025.00","12.11K","-1.77%"
"17-12-2014","35,561.25","37,000.10","37,300.00","34,565.10","27.54K","-4.43%"
"18-12-2014","37,146.20","35,940.00","37,351.00","35,653.45","21.61K","4.46%"
"19-12-2014","37,871.15","37,599.00","38,314.00","36,700.00","18.89K","1.95%"
"22-12-2014","37,472.65","38,005.00","38,196.95","37,223.95","12.18K","-1.05%"
"23-12-2014","36,935.65","37,540.00","37,698.00","36,820.20","11.74K","-1.43%"
"24-12-2014","36,186.45","36,999.00","37,250.00","35,786.00","28.00K","-2.03%"
"26-12-2014","36,442.95","36,499.00","37,271.35","36,210.00","7.36K","0.71%"
"29-12-2014","38,414.45","36,719.90","38,490.00","36,501.00","30.91K","5.41%"
"30-12-2014","37,923.80","38,411.00","38,650.00","37,800.00","16.38K","-1.28%"
"31-12-2014","37,918.55","37,923.80","38,455.10","37,531.90","14.57K","-0.01%"
"01-01-2015","37,981.35","37,950.00","38,320.00","37,848.35","9.60K","0.17%"
"02-01-2015","38,192.25","38,150.00","38,400.00","37,981.00","11.10K","0.56%"
"05-01-2015","38,477.30","38,299.00","39,390.00","38,000.00","38.18K","0.75%"
"06-01-2015","37,460.00","38,350.00","38,350.00","37,350.00","15.73K","-2.64%"
"07-01-2015","37,381.05","37,499.00","37,724.95","37,011.00","10.80K","-0.21%"
"08-01-2015","38,076.50","37,790.00","38,200.00","37,712.55","13.46K","1.86%"
"09-01-2015","37,707.25","38,400.00","38,489.50","37,500.00","11.07K","-0.97%"
"12-01-2015","38,094.45","37,799.00","38,300.00","37,611.00","11.59K","1.03%"
"13-01-2015","38,170.10","38,150.00","38,400.00","38,002.35","9.24K","0.20%"
"14-01-2015","38,235.35","38,180.00","38,388.00","37,925.85","8.68K","0.17%"
"15-01-2015","38,321.40","38,460.35","38,798.00","38,011.15","11.45K","0.23%"
"16-01-2015","39,161.75","38,400.00","39,874.05","38,140.00","24.08K","2.19%"
"19-01-2015","39,496.10","38,925.00","39,950.00","38,925.00","17.57K","0.85%"
"20-01-2015","39,513.20","39,700.00","39,980.00","39,400.10","15.52K","0.04%"
"21-01-2015","38,902.65","39,540.00","39,679.95","38,800.05","8.90K","-1.55%"
"22-01-2015","39,146.55","38,999.00","39,485.55","38,959.00","10.23K","0.63%"
"23-01-2015","38,728.15","39,550.00","39,599.00","38,420.00","10.57K","-1.07%"
"27-01-2015","39,944.60","39,005.00","40,250.00","38,801.45","20.52K","3.14%"
"28-01-2015","39,729.55","40,049.00","40,307.00","39,501.50","9.46K","-0.54%"
"29-01-2015","39,901.50","39,900.00","40,100.00","39,599.00","8.40K","0.43%"
"30-01-2015","40,036.90","40,000.00","40,290.00","39,651.00","7.73K","0.34%"
"02-02-2015","40,218.25","40,000.00","40,480.00","39,900.05","7.56K","0.45%"
"03-02-2015","40,623.40","40,397.00","41,150.00","40,253.55","16.97K","1.01%"
"04-02-2015","40,056.30","40,674.00","40,850.00","39,700.00","8.19K","-1.40%"
"05-02-2015","39,729.10","40,150.00","40,268.00","39,650.00","4.24K","-0.82%"
"06-02-2015","38,837.40","39,850.00","39,974.00","38,500.00","7.89K","-2.24%"
"09-02-2015","37,290.10","38,849.90","38,849.90","37,111.00","9.43K","-3.98%"
"10-02-2015","36,648.95","37,496.00","38,299.00","35,520.00","17.12K","-1.72%"
"11-02-2015","37,877.25","37,199.00","38,048.00","37,000.00","15.31K","3.35%"
"12-02-2015","40,755.25","38,290.00","41,664.95","38,000.00","59.60K","7.60%"
"13-02-2015","40,585.50","41,540.00","41,782.00","40,250.10","26.12K","-0.42%"
"16-02-2015","40,994.65","40,750.00","41,470.00","40,566.00","15.54K","1.01%"
"18-02-2015","41,445.95","41,199.00","41,700.00","40,670.35","10.47K","1.10%"
"19-02-2015","41,119.00","41,687.00","41,687.00","40,330.00","9.76K","-0.79%"
"20-02-2015","40,945.75","41,349.00","41,349.00","40,638.65","7.56K","-0.42%"
"23-02-2015","40,550.75","40,949.00","41,158.00","40,420.00","5.92K","-0.96%"
"24-02-2015","40,874.70","40,640.00","41,180.00","40,488.90","6.54K","0.80%"
"25-02-2015","40,912.30","40,800.00","41,130.10","40,710.65","7.82K","0.09%"
"26-02-2015","39,833.80","40,950.00","40,998.00","39,551.20","18.10K","-2.64%"
"27-02-2015","41,200.75","40,048.00","41,450.00","40,000.00","13.17K","3.43%"
"28-02-2015","41,200.35","41,400.00","41,440.00","40,150.55","8.89K","0.00%"
"02-03-2015","42,286.20","41,305.00","42,474.90","40,787.05","17.51K","2.64%"
"03-03-2015","41,975.20","42,300.00","42,365.85","41,750.60","10.02K","-0.74%"
"04-03-2015","41,323.90","41,474.90","42,149.00","41,160.00","9.60K","-1.55%"
"05-03-2015","41,634.20","41,448.00","41,940.00","41,204.35","7.06K","0.75%"
"09-03-2015","41,065.35","41,500.00","41,500.00","40,912.35","4.42K","-1.37%"
"10-03-2015","41,262.25","41,423.95","41,547.70","41,149.05","7.05K","0.48%"
"11-03-2015","41,451.75","41,350.00","41,924.00","41,201.80","6.07K","0.46%"
"12-03-2015","41,651.25","41,550.00","41,850.00","41,429.00","6.05K","0.48%"
"13-03-2015","40,241.45","41,784.00","41,840.00","40,100.00","10.04K","-3.38%"
"16-03-2015","40,160.95","40,300.00","40,499.35","39,698.10","10.67K","-0.20%"
"17-03-2015","40,459.70","40,299.00","40,700.00","40,003.00","5.40K","0.74%"
"18-03-2015","40,555.10","40,695.00","40,763.95","40,313.00","4.38K","0.24%"
"19-03-2015","40,298.30","41,178.60","41,178.60","40,150.00","6.39K","-0.63%"
"20-03-2015","39,891.05","40,400.00","40,594.75","39,697.05","5.94K","-1.01%"
"23-03-2015","38,471.90","40,000.00","40,196.15","38,065.05","10.31K","-3.56%"
"24-03-2015","37,714.00","38,510.00","38,999.00","37,586.90","9.23K","-1.97%"
"25-03-2015","37,610.95","38,010.00","38,010.00","37,350.00","12.64K","-0.27%"
"26-03-2015","37,150.50","37,400.00","37,549.00","37,003.30","10.75K","-1.22%"
"27-03-2015","37,661.90","38,000.00","38,000.00","36,908.30","7.68K","1.38%"
"30-03-2015","38,829.60","37,965.00","39,134.90","37,850.00","8.71K","3.10%"
"31-03-2015","38,750.65","38,999.00","39,450.00","38,551.50","9.71K","-0.20%"
"01-04-2015","39,557.00","38,850.00","39,660.40","38,405.30","7.71K","2.08%"
"06-04-2015","39,891.35","39,986.00","40,080.00","39,516.10","4.78K","0.85%"
"07-04-2015","40,612.20","39,850.00","40,753.70","39,547.30","9.17K","1.81%"
"08-04-2015","40,865.15","40,924.00","41,093.00","40,550.00","7.30K","0.62%"
"09-04-2015","40,831.25","40,940.00","41,109.90","40,500.05","6.55K","-0.08%"
"10-04-2015","41,326.90","40,900.00","41,450.00","40,450.15","8.44K","1.21%"
"13-04-2015","41,856.10","41,499.00","41,990.00","41,300.00","8.46K","1.28%"
"15-04-2015","41,561.05","41,950.00","41,979.95","41,405.05","4.89K","-0.70%"
"16-04-2015","41,559.55","41,501.00","41,740.00","41,009.65","5.89K","0.00%"
"17-04-2015","41,014.45","41,684.25","41,884.60","40,700.05","6.62K","-1.31%"
"20-04-2015","39,911.55","41,390.00","41,390.00","39,753.05","8.57K","-2.69%"
"21-04-2015","39,068.40","40,000.00","40,332.95","38,925.10","10.45K","-2.11%"
"22-04-2015","38,739.90","39,389.00","39,499.00","38,201.50","13.94K","-0.84%"
"23-04-2015","40,014.25","38,980.00","40,609.00","38,950.50","49.52K","3.29%"
"24-04-2015","38,944.55","40,255.00","40,388.00","38,701.05","20.82K","-2.67%"
"27-04-2015","37,148.25","38,900.00","39,199.90","37,000.00","13.35K","-4.61%"
"28-04-2015","37,315.15","37,185.55","38,049.95","36,675.05","18.75K","0.45%"
"29-04-2015","37,025.60","37,350.00","37,625.00","36,880.00","9.52K","-0.78%"
"30-04-2015","36,664.15","36,924.00","37,089.00","36,402.15","16.10K","-0.98%"
"04-05-2015","37,813.30","37,000.00","37,950.00","36,801.00","11.18K","3.13%"
"05-05-2015","37,881.80","37,813.00","38,098.90","37,640.45","4.73K","0.18%"
"06-05-2015","36,345.70","37,690.00","37,850.00","36,160.90","10.91K","-4.05%"
"07-05-2015","35,003.10","36,299.85","36,300.05","34,702.00","18.14K","-3.69%"
"08-05-2015","35,902.45","35,288.00","36,150.00","35,286.95","7.34K","2.57%"
"11-05-2015","36,715.50","36,102.00","36,873.45","36,011.15","8.45K","2.26%"
"12-05-2015","35,402.65","36,705.00","36,848.95","35,205.55","7.86K","-3.58%"
"13-05-2015","36,140.55","35,550.00","36,330.00","35,261.00","11.07K","2.08%"
"14-05-2015","36,452.25","36,589.00","36,589.00","35,400.00","8.30K","0.86%"
"15-05-2015","36,513.55","36,687.00","36,800.00","36,300.00","5.53K","0.17%"
"18-05-2015","37,187.25","36,450.00","37,350.00","36,450.00","10.93K","1.85%"
"19-05-2015","36,219.70","37,100.00","37,277.55","36,001.10","11.90K","-2.60%"
"20-05-2015","35,922.00","36,351.00","36,534.95","35,656.00","10.33K","-0.82%"
"21-05-2015","35,762.85","36,090.00","36,270.00","35,645.00","6.13K","-0.44%"
"22-05-2015","35,675.50","35,991.00","36,001.00","35,580.05","5.13K","-0.24%"
"25-05-2015","35,572.25","35,675.00","36,100.00","35,500.00","6.35K","-0.29%"
"26-05-2015","35,559.10","35,800.00","35,980.00","35,501.00","4.58K","-0.04%"
"27-05-2015","35,740.95","35,590.00","35,946.95","35,118.35","7.34K","0.51%"
"28-05-2015","35,381.70","35,750.00","36,000.00","35,280.00","6.44K","-1.01%"
"29-05-2015","35,874.30","35,310.00","36,002.00","35,310.00","7.51K","1.39%"
"01-06-2015","36,029.30","36,200.00","36,380.00","35,860.50","5.40K","0.43%"
"02-06-2015","34,613.30","36,150.00","36,199.00","34,343.00","9.30K","-3.93%"
"03-06-2015","34,748.90","34,799.00","34,989.00","33,879.95","8.63K","0.39%"
"04-06-2015","34,706.75","34,899.00","34,999.90","34,000.00","7.35K","-0.12%"
"05-06-2015","34,353.40","34,500.00","34,785.95","34,200.00","3.94K","-1.02%"
"08-06-2015","33,832.35","34,353.40","34,399.00","33,761.00","4.93K","-1.52%"
"09-06-2015","32,765.30","33,715.00","34,059.00","32,502.00","10.19K","-3.15%"
"10-06-2015","33,285.15","33,000.00","33,475.15","32,900.00","9.22K","1.59%"
"11-06-2015","31,856.40","33,535.00","33,750.00","31,680.00","14.73K","-4.29%"
"12-06-2015","31,878.05","31,995.00","32,149.90","31,360.00","8.51K","0.07%"
"15-06-2015","32,219.15","31,910.10","32,490.30","31,502.05","7.45K","1.07%"
"16-06-2015","32,401.25","32,200.00","32,490.00","31,901.00","5.57K","0.57%"
"17-06-2015","33,032.55","32,446.55","33,534.95","32,446.55","14.04K","1.95%"
"18-06-2015","33,006.35","33,150.00","33,350.00","32,810.00","4.86K","-0.08%"
"19-06-2015","33,225.35","33,000.05","33,673.40","33,000.05","5.98K","0.66%"
"22-06-2015","33,811.50","33,300.00","33,950.00","32,900.00","9.40K","1.76%"
"23-06-2015","34,227.45","33,850.00","34,440.00","33,814.00","12.20K","1.23%"
"24-06-2015","33,807.50","34,227.00","34,549.00","33,565.15","5.74K","-1.23%"
"25-06-2015","33,760.35","33,600.50","34,030.00","33,500.00","9.51K","-0.14%"
"26-06-2015","33,742.65","33,780.00","33,970.00","33,500.00","6.29K","-0.05%"
"29-06-2015","33,229.45","33,300.00","33,500.00","32,600.95","7.18K","-1.52%"
"30-06-2015","34,230.85","33,000.00","34,400.05","32,920.25","8.84K","3.01%"
"01-07-2015","34,756.35","34,199.00","35,170.00","34,031.15","13.24K","1.54%"
"02-07-2015","34,807.90","34,850.00","35,235.00","34,693.85","9.76K","0.15%"
"03-07-2015","34,860.80","35,000.00","35,198.00","34,660.05","5.85K","0.15%"
"06-07-2015","34,837.60","34,000.00","34,939.95","33,787.45","6.11K","-0.07%"
"07-07-2015","35,102.20","35,000.00","35,500.65","34,837.00","10.00K","0.76%"
"08-07-2015","34,928.05","35,100.00","35,350.00","34,699.95","7.93K","-0.50%"
"09-07-2015","35,166.30","34,999.00","35,500.00","34,999.00","6.62K","0.68%"
"10-07-2015","35,199.85","35,299.00","35,600.00","35,080.95","4.55K","0.10%"
"13-07-2015","35,714.50","35,400.00","35,790.00","34,851.30","10.80K","1.46%"
"14-07-2015","35,486.10","35,948.85","35,948.85","35,350.00","5.50K","-0.64%"
"15-07-2015","35,646.80","35,600.00","35,888.00","35,520.00","6.46K","0.45%"
"16-07-2015","36,101.30","35,900.00","36,268.00","35,600.00","7.77K","1.28%"
"17-07-2015","36,217.70","36,199.00","36,399.00","36,110.00","8.25K","0.32%"
"20-07-2015","36,598.50","36,370.00","36,750.00","36,206.10","6.50K","1.05%"
"21-07-2015","36,154.85","36,580.00","36,845.00","36,011.25","8.27K","-1.21%"
"22-07-2015","36,358.45","36,299.85","36,546.95","36,200.00","6.34K","0.56%"
"23-07-2015","38,094.25","36,524.95","38,299.95","36,524.95","19.86K","4.77%"
"24-07-2015","38,531.55","38,155.30","39,199.95","38,155.30","22.73K","1.15%"
"27-07-2015","38,986.10","38,700.00","40,100.00","38,001.00","66.49K","1.18%"
"28-07-2015","39,286.10","39,387.00","39,570.90","38,911.05","14.64K","0.77%"
"29-07-2015","39,504.85","39,445.00","39,800.00","39,301.00","10.51K","0.56%"
"30-07-2015","39,402.70","39,777.00","39,809.95","39,256.00","7.53K","-0.26%"
"31-07-2015","40,839.25","39,550.00","41,179.95","39,240.00","16.85K","3.65%"
"03-08-2015","42,554.70","41,399.95","42,750.00","40,910.00","29.75K","4.20%"
"04-08-2015","45,699.90","42,699.00","46,079.95","42,500.00","51.03K","7.39%"
"05-08-2015","45,384.65","45,699.90","46,399.00","44,952.00","31.51K","-0.69%"
"06-08-2015","44,764.75","45,384.00","45,444.00","44,590.00","13.22K","-1.37%"
"07-08-2015","44,922.40","44,801.00","45,499.00","44,621.05","18.02K","0.35%"
"10-08-2015","44,510.75","44,901.00","45,325.60","44,250.00","9.67K","-0.92%"
"11-08-2015","42,540.95","44,420.00","44,600.00","41,250.00","23.91K","-4.43%"
"12-08-2015","41,518.95","42,000.00","42,290.00","41,301.00","17.46K","-2.40%"
"13-08-2015","41,854.25","41,690.00","42,640.40","41,591.95","13.04K","0.81%"
"14-08-2015","42,567.65","42,088.00","42,920.00","42,030.00","13.38K","1.70%"
"17-08-2015","42,597.45","42,600.00","43,189.05","42,200.00","9.37K","0.07%"
"18-08-2015","44,138.10","42,942.90","44,398.00","42,671.10","13.43K","3.62%"
"19-08-2015","44,053.80","44,266.00","44,500.00","43,651.10","13.20K","-0.19%"
"20-08-2015","43,446.25","44,074.00","44,671.55","43,210.00","12.19K","-1.38%"
"21-08-2015","43,388.60","43,200.00","43,603.05","41,800.00","13.18K","-0.13%"
"24-08-2015","38,788.95","42,700.00","42,700.00","38,000.20","24.95K","-10.60%"
"25-08-2015","39,882.80","39,880.00","40,250.00","36,679.05","30.12K","2.82%"
"26-08-2015","40,069.75","39,900.00","40,549.70","38,822.60","24.50K","0.47%"
"27-08-2015","40,907.85","40,500.00","41,500.00","40,500.00","17.19K","2.09%"
"28-08-2015","41,007.60","41,550.00","41,749.90","40,699.00","16.89K","0.24%"
"31-08-2015","40,392.20","41,007.60","41,449.00","39,888.00","7.63K","-1.50%"
"01-09-2015","39,684.50","40,199.00","40,237.75","39,020.20","18.61K","-1.75%"
"02-09-2015","40,263.35","39,858.00","40,544.30","39,656.05","12.23K","1.46%"
"03-09-2015","40,258.75","40,325.00","40,769.95","40,150.00","9.44K","-0.01%"
"04-09-2015","38,678.10","40,050.00","40,051.00","38,450.00","17.02K","-3.93%"
"07-09-2015","38,005.20","38,680.00","38,927.60","37,768.00","7.88K","-1.74%"
"08-09-2015","39,328.60","38,000.00","39,547.50","37,689.30","11.75K","3.48%"
"09-09-2015","39,526.65","39,560.00","40,178.35","39,220.00","7.51K","0.50%"
"10-09-2015","40,614.00","38,731.00","40,800.00","38,501.05","16.60K","2.75%"
"11-09-2015","40,536.20","40,800.00","41,546.65","40,001.05","9.77K","-0.19%"
"14-09-2015","40,815.60","40,540.45","41,000.00","40,152.40","6.43K","0.69%"
"15-09-2015","40,008.30","40,650.00","41,199.00","39,849.90","10.43K","-1.98%"
"16-09-2015","39,873.45","40,261.00","40,520.00","39,500.00","12.67K","-0.34%"
"18-09-2015","40,166.50","40,187.00","40,500.00","40,017.60","9.29K","0.73%"
"21-09-2015","41,418.75","40,299.00","41,580.00","39,810.00","16.37K","3.12%"
"22-09-2015","41,442.55","41,420.00","41,799.00","40,866.00","21.20K","0.06%"
"23-09-2015","40,935.45","40,759.00","41,228.40","40,520.10","6.39K","-1.22%"
"24-09-2015","41,262.20","40,999.90","41,544.00","40,872.80","7.71K","0.80%"
"28-09-2015","41,242.95","41,600.00","41,990.00","41,009.45","6.62K","-0.05%"
"29-09-2015","41,574.05","40,700.00","42,068.00","40,700.00","7.60K","0.80%"
"30-09-2015","41,935.95","41,998.00","42,185.00","41,651.00","6.59K","0.87%"
"01-10-2015","41,629.85","42,000.00","42,225.00","41,400.15","5.42K","-0.73%"
"05-10-2015","42,877.75","41,724.90","43,562.00","41,618.00","14.41K","3.00%"
"06-10-2015","42,549.65","43,100.05","43,500.00","42,455.60","10.76K","-0.77%"
"07-10-2015","42,587.80","42,550.00","42,969.95","42,400.00","5.10K","0.09%"
"08-10-2015","41,895.90","42,650.00","42,830.00","41,580.05","9.06K","-1.62%"
"09-10-2015","41,373.80","41,930.05","42,590.00","41,220.00","9.34K","-1.25%"
"12-10-2015","41,104.65","41,410.00","41,575.00","40,797.90","9.87K","-0.65%"
"13-10-2015","41,180.50","41,397.60","41,464.00","40,949.95","5.71K","0.18%"
"14-10-2015","41,254.75","41,279.95","41,480.00","41,050.00","4.73K","0.18%"
"15-10-2015","41,848.90","41,300.00","42,147.00","41,300.00","5.49K","1.44%"
"16-10-2015","41,825.10","41,951.00","42,330.00","41,720.20","5.78K","-0.06%"
"19-10-2015","41,914.80","42,060.00","42,060.00","41,666.10","4.30K","0.21%"
"20-10-2015","42,172.90","42,070.00","42,587.95","41,900.00","5.94K","0.62%"
"21-10-2015","42,225.85","42,026.60","42,379.00","42,026.60","4.67K","0.13%"
"23-10-2015","42,631.10","42,302.00","42,898.00","42,302.00","5.71K","0.96%"
"26-10-2015","42,237.20","42,700.00","42,887.70","42,063.00","6.70K","-0.92%"
"27-10-2015","41,578.40","42,070.00","42,240.05","41,500.00","8.80K","-1.56%"
"28-10-2015","41,248.05","41,300.00","41,990.00","41,105.10","5.29K","-0.79%"
"29-10-2015","40,659.85","41,370.00","42,244.95","40,501.00","54.27K","-1.43%"
"30-10-2015","39,751.40","40,675.00","41,047.50","39,510.00","13.08K","-2.23%"
"02-11-2015","39,358.80","39,888.00","39,888.00","39,111.00","7.44K","-0.99%"
"03-11-2015","39,731.60","39,744.00","40,200.00","39,510.00","5.74K","0.95%"
"04-11-2015","39,019.85","40,050.00","40,050.00","38,900.50","8.20K","-1.79%"
"05-11-2015","38,556.40","39,174.00","39,174.00","38,340.00","6.63K","-1.19%"
"06-11-2015","38,512.35","38,355.00","38,888.00","38,200.00","13.96K","-0.11%"
"09-11-2015","38,966.70","38,000.00","39,339.95","37,734.70","5.27K","1.18%"
"10-11-2015","38,102.85","39,000.00","39,197.95","38,020.00","4.76K","-2.22%"
"11-11-2015","38,222.65","38,400.00","38,698.00","38,100.00","1.02K","0.31%"
"13-11-2015","38,377.95","38,000.00","38,500.00","37,777.10","5.89K","0.41%"
"16-11-2015","38,017.75","38,416.50","38,599.95","37,800.00","6.27K","-0.94%"
"17-11-2015","39,530.05","38,240.00","39,949.00","38,134.45","11.20K","3.98%"
"18-11-2015","38,932.10","39,539.00","39,881.45","38,800.05","7.36K","-1.51%"
"19-11-2015","39,333.05","39,147.00","39,599.00","39,100.00","4.34K","1.03%"
"20-11-2015","39,381.90","39,349.85","39,549.00","39,000.00","3.64K","0.12%"
"23-11-2015","39,174.40","39,101.00","39,690.00","39,073.40","2.48K","-0.53%"
"24-11-2015","38,953.60","39,100.00","39,459.75","38,852.00","3.02K","-0.56%"
"26-11-2015","38,664.70","39,200.00","39,299.90","38,491.25","26.50K","-0.74%"
"27-11-2015","39,430.75","38,860.50","39,740.00","38,860.50","7.57K","1.98%"
"30-11-2015","38,866.10","39,333.00","39,642.75","38,810.00","5.87K","-1.43%"
"01-12-2015","39,237.40","39,090.00","39,479.45","38,600.00","4.47K","0.96%"
"02-12-2015","39,281.80","39,338.00","39,800.05","39,113.05","3.41K","0.11%"
